x(0,0001) = 0	y(0,0001) = 0
x(0,0496) = 0,1741	y(0,0496) = 0,0907
x(0,0497) = 0,1743	y(0,0497) = 0,0908
x(0,0498) = 0,1746	y(0,0498) = 0,0909
x(0,0499) = 0,1749	y(0,0499) = 0,091
x(0,05) = 0,1751	y(0,05) = 0,0912
x(0,0501) = 0,1754	y(0,0501) = 0,0913
x(0,0502) = 0,1756	y(0,0502) = 0,0914
x(0,0503) = 0,1759	y(0,0503) = 0,0915
x(0,0504) = 0,1761	y(0,0504) = 0,0916
x(0,0505) = 0,1764	y(0,0505) = 0,0917
x(0,0506) = 0,1766	y(0,0506) = 0,0918
x(0,0507) = 0,1769	y(0,0507) = 0,0919
x(0,0508) = 0,1771	y(0,0508) = 0,092
x(0,0509) = 0,1774	y(0,0509) = 0,0921
x(0,051) = 0,1776	y(0,051) = 0,0922
x(0,0511) = 0,1779	y(0,0511) = 0,0923
x(0,0512) = 0,1781	y(0,0512) = 0,0924
x(0,0513) = 0,1784	y(0,0513) = 0,0925
x(0,0514) = 0,1786	y(0,0514) = 0,0926
x(0,0515) = 0,1789	y(0,0515) = 0,0927
x(0,0516) = 0,1791	y(0,0516) = 0,0928
x(0,0517) = 0,1794	y(0,0517) = 0,093
x(0,0518) = 0,1796	y(0,0518) = 0,0931
x(0,0519) = 0,1799	y(0,0519) = 0,0932
x(0,052) = 0,1801	y(0,052) = 0,0933
x(0,0521) = 0,1804	y(0,0521) = 0,0934
x(0,0522) = 0,1806	y(0,0522) = 0,0935
x(0,0523) = 0,1809	y(0,0523) = 0,0936
x(0,0524) = 0,1811	y(0,0524) = 0,0937
x(0,0525) = 0,1813	y(0,0525) = 0,0938
x(0,0526) = 0,1816	y(0,0526) = 0,0939
x(0,0527) = 0,1818	y(0,0527) = 0,094
x(0,0528) = 0,1821	y(0,0528) = 0,0941
x(0,0529) = 0,1823	y(0,0529) = 0,0942
x(0,053) = 0,1826	y(0,053) = 0,0943
x(0,0531) = 0,1828	y(0,0531) = 0,0944
x(0,0532) = 0,1831	y(0,0532) = 0,0945
x(0,0533) = 0,1833	y(0,0533) = 0,0946
x(0,0534) = 0,1836	y(0,0534) = 0,0947
x(0,0535) = 0,1838	y(0,0535) = 0,0948
x(0,0536) = 0,1841	y(0,0536) = 0,0949
x(0,0537) = 0,1843	y(0,0537) = 0,095
x(0,0538) = 0,1846	y(0,0538) = 0,0951
x(0,0539) = 0,1848	y(0,0539) = 0,0952
x(0,054) = 0,185	y(0,054) = 0,0953
x(0,0541) = 0,1853	y(0,0541) = 0,0954
x(0,0542) = 0,1855	y(0,0542) = 0,0955
x(0,0543) = 0,1858	y(0,0543) = 0,0956
x(0,0544) = 0,186	y(0,0544) = 0,0957
x(0,0545) = 0,1863	y(0,0545) = 0,0958
x(0,0546) = 0,1865	y(0,0546) = 0,0959
x(0,0547) = 0,1868	y(0,0547) = 0,096
x(0,0548) = 0,187	y(0,0548) = 0,0961
x(0,0549) = 0,1872	y(0,0549) = 0,0962
x(0,055) = 0,1875	y(0,055) = 0,0963
x(0,0551) = 0,1877	y(0,0551) = 0,0964
x(0,0552) = 0,188	y(0,0552) = 0,0965
x(0,0553) = 0,1882	y(0,0553) = 0,0966
x(0,0554) = 0,1885	y(0,0554) = 0,0967
x(0,0555) = 0,1887	y(0,0555) = 0,0968
x(0,0556) = 0,1889	y(0,0556) = 0,0969
x(0,0557) = 0,1892	y(0,0557) = 0,097
x(0,0558) = 0,1894	y(0,0558) = 0,0971
x(0,0559) = 0,1897	y(0,0559) = 0,0972
x(0,056) = 0,1899	y(0,056) = 0,0973
x(0,0561) = 0,1902	y(0,0561) = 0,0974
x(0,0562) = 0,1904	y(0,0562) = 0,0975
x(0,0563) = 0,1906	y(0,0563) = 0,0976
x(0,0564) = 0,1909	y(0,0564) = 0,0977
x(0,0565) = 0,1911	y(0,0565) = 0,0978
x(0,0566) = 0,1914	y(0,0566) = 0,0979
x(0,0567) = 0,1916	y(0,0567) = 0,098
x(0,0568) = 0,1918	y(0,0568) = 0,0981
x(0,0569) = 0,1921	y(0,0569) = 0,0982
x(0,057) = 0,1923	y(0,057) = 0,0982
x(0,0571) = 0,1926	y(0,0571) = 0,0983
x(0,0572) = 0,1928	y(0,0572) = 0,0984
x(0,0573) = 0,193	y(0,0573) = 0,0985
x(0,0574) = 0,1933	y(0,0574) = 0,0986
x(0,0575) = 0,1935	y(0,0575) = 0,0987
x(0,0576) = 0,1938	y(0,0576) = 0,0988
x(0,0577) = 0,194	y(0,0577) = 0,0989
x(0,0578) = 0,1942	y(0,0578) = 0,099
x(0,0579) = 0,1945	y(0,0579) = 0,0991
x(0,058) = 0,1947	y(0,058) = 0,0992
x(0,0581) = 0,195	y(0,0581) = 0,0993
x(0,0582) = 0,1952	y(0,0582) = 0,0994
x(0,0583) = 0,1954	y(0,0583) = 0,0995
x(0,0584) = 0,1957	y(0,0584) = 0,0996
x(0,0585) = 0,1959	y(0,0585) = 0,0997
x(0,0586) = 0,1962	y(0,0586) = 0,0998
x(0,0587) = 0,1964	y(0,0587) = 0,0999
x(0,0588) = 0,1966	y(0,0588) = 0,0999
x(0,0589) = 0,1969	y(0,0589) = 0,1
x(0,059) = 0,1971	y(0,059) = 0,1001
x(0,0591) = 0,1973	y(0,0591) = 0,1002
x(0,0592) = 0,1976	y(0,0592) = 0,1003
x(0,0593) = 0,1978	y(0,0593) = 0,1004
x(0,0594) = 0,1981	y(0,0594) = 0,1005
x(0,0595) = 0,1983	y(0,0595) = 0,1006
x(0,0596) = 0,1985	y(0,0596) = 0,1007
x(0,0597) = 0,1988	y(0,0597) = 0,1008
x(0,0598) = 0,199	y(0,0598) = 0,1009
x(0,0599) = 0,1992	y(0,0599) = 0,101
x(0,06) = 0,1995	y(0,06) = 0,101
x(0,0601) = 0,1997	y(0,0601) = 0,1011
x(0,0602) = 0,1999	y(0,0602) = 0,1012
x(0,0603) = 0,2002	y(0,0603) = 0,1013
x(0,0604) = 0,2004	y(0,0604) = 0,1014
x(0,0605) = 0,2007	y(0,0605) = 0,1015
x(0,0606) = 0,2009	y(0,0606) = 0,1016
x(0,0607) = 0,2011	y(0,0607) = 0,1017
x(0,0608) = 0,2014	y(0,0608) = 0,1018
x(0,0609) = 0,2016	y(0,0609) = 0,1019
x(0,061) = 0,2018	y(0,061) = 0,1019
x(0,0611) = 0,2021	y(0,0611) = 0,102
x(0,0612) = 0,2023	y(0,0612) = 0,1021
x(0,0613) = 0,2025	y(0,0613) = 0,1022
x(0,0614) = 0,2028	y(0,0614) = 0,1023
x(0,0615) = 0,203	y(0,0615) = 0,1024
x(0,0616) = 0,2032	y(0,0616) = 0,1025
x(0,0617) = 0,2035	y(0,0617) = 0,1026
x(0,0618) = 0,2037	y(0,0618) = 0,1027
x(0,0619) = 0,2039	y(0,0619) = 0,1027
x(0,062) = 0,2042	y(0,062) = 0,1028
x(0,0621) = 0,2044	y(0,0621) = 0,1029
x(0,0622) = 0,2046	y(0,0622) = 0,103
x(0,0623) = 0,2049	y(0,0623) = 0,1031
x(0,0624) = 0,2051	y(0,0624) = 0,1032
x(0,0625) = 0,2053	y(0,0625) = 0,1033
x(0,0626) = 0,2056	y(0,0626) = 0,1034
x(0,0627) = 0,2058	y(0,0627) = 0,1034
x(0,0628) = 0,206	y(0,0628) = 0,1035
x(0,0629) = 0,2063	y(0,0629) = 0,1036
x(0,063) = 0,2065	y(0,063) = 0,1037
x(0,0631) = 0,2067	y(0,0631) = 0,1038
x(0,0632) = 0,207	y(0,0632) = 0,1039
x(0,0633) = 0,2072	y(0,0633) = 0,104
x(0,0634) = 0,2074	y(0,0634) = 0,1041
x(0,0635) = 0,2077	y(0,0635) = 0,1041
x(0,0636) = 0,2079	y(0,0636) = 0,1042
x(0,0637) = 0,2081	y(0,0637) = 0,1043
x(0,0638) = 0,2083	y(0,0638) = 0,1044
x(0,0639) = 0,2086	y(0,0639) = 0,1045
x(0,064) = 0,2088	y(0,064) = 0,1046
x(0,0641) = 0,209	y(0,0641) = 0,1046
x(0,0642) = 0,2093	y(0,0642) = 0,1047
x(0,0643) = 0,2095	y(0,0643) = 0,1048
x(0,0644) = 0,2097	y(0,0644) = 0,1049
x(0,0645) = 0,21	y(0,0645) = 0,105
x(0,0646) = 0,2102	y(0,0646) = 0,1051
x(0,0647) = 0,2104	y(0,0647) = 0,1052
x(0,0648) = 0,2106	y(0,0648) = 0,1052
x(0,0649) = 0,2109	y(0,0649) = 0,1053
x(0,065) = 0,2111	y(0,065) = 0,1054
x(0,0651) = 0,2113	y(0,0651) = 0,1055
x(0,0652) = 0,2116	y(0,0652) = 0,1056
x(0,0653) = 0,2118	y(0,0653) = 0,1057
x(0,0654) = 0,212	y(0,0654) = 0,1057
x(0,0655) = 0,2122	y(0,0655) = 0,1058
x(0,0656) = 0,2125	y(0,0656) = 0,1059
x(0,0657) = 0,2127	y(0,0657) = 0,106
x(0,0658) = 0,2129	y(0,0658) = 0,1061
x(0,0659) = 0,2132	y(0,0659) = 0,1062
x(0,066) = 0,2134	y(0,066) = 0,1062
x(0,0661) = 0,2136	y(0,0661) = 0,1063
x(0,0662) = 0,2138	y(0,0662) = 0,1064
x(0,0663) = 0,2141	y(0,0663) = 0,1065
x(0,0664) = 0,2143	y(0,0664) = 0,1066
x(0,0665) = 0,2145	y(0,0665) = 0,1066
x(0,0666) = 0,2148	y(0,0666) = 0,1067
x(0,0667) = 0,215	y(0,0667) = 0,1068
x(0,0668) = 0,2152	y(0,0668) = 0,1069
x(0,0669) = 0,2154	y(0,0669) = 0,107
x(0,067) = 0,2157	y(0,067) = 0,107
x(0,0671) = 0,2159	y(0,0671) = 0,1071
x(0,0672) = 0,2161	y(0,0672) = 0,1072
x(0,0673) = 0,2163	y(0,0673) = 0,1073
x(0,0674) = 0,2166	y(0,0674) = 0,1074
x(0,0675) = 0,2168	y(0,0675) = 0,1074
x(0,0676) = 0,217	y(0,0676) = 0,1075
x(0,0677) = 0,2172	y(0,0677) = 0,1076
x(0,0678) = 0,2175	y(0,0678) = 0,1077
x(0,0679) = 0,2177	y(0,0679) = 0,1078
x(0,068) = 0,2179	y(0,068) = 0,1078
x(0,0681) = 0,2182	y(0,0681) = 0,1079
x(0,0682) = 0,2184	y(0,0682) = 0,108
x(0,0683) = 0,2186	y(0,0683) = 0,1081
x(0,0684) = 0,2188	y(0,0684) = 0,1082
x(0,0685) = 0,2191	y(0,0685) = 0,1082
x(0,0686) = 0,2193	y(0,0686) = 0,1083
x(0,0687) = 0,2195	y(0,0687) = 0,1084
x(0,0688) = 0,2197	y(0,0688) = 0,1085
x(0,0689) = 0,22	y(0,0689) = 0,1086
x(0,069) = 0,2202	y(0,069) = 0,1086
x(0,0691) = 0,2204	y(0,0691) = 0,1087
x(0,0692) = 0,2206	y(0,0692) = 0,1088
x(0,0693) = 0,2208	y(0,0693) = 0,1089
x(0,0694) = 0,2211	y(0,0694) = 0,1089
x(0,0695) = 0,2213	y(0,0695) = 0,109
x(0,0696) = 0,2215	y(0,0696) = 0,1091
x(0,0697) = 0,2217	y(0,0697) = 0,1092
x(0,0698) = 0,222	y(0,0698) = 0,1092
x(0,0699) = 0,2222	y(0,0699) = 0,1093
x(0,07) = 0,2224	y(0,07) = 0,1094
x(0,0701) = 0,2226	y(0,0701) = 0,1095
x(0,0702) = 0,2229	y(0,0702) = 0,1096
x(0,0703) = 0,2231	y(0,0703) = 0,1096
x(0,0704) = 0,2233	y(0,0704) = 0,1097
x(0,0705) = 0,2235	y(0,0705) = 0,1098
x(0,0706) = 0,2237	y(0,0706) = 0,1099
x(0,0707) = 0,224	y(0,0707) = 0,1099
x(0,0708) = 0,2242	y(0,0708) = 0,11
x(0,0709) = 0,2244	y(0,0709) = 0,1101
x(0,071) = 0,2246	y(0,071) = 0,1102
x(0,0711) = 0,2249	y(0,0711) = 0,1102
x(0,0712) = 0,2251	y(0,0712) = 0,1103
x(0,0713) = 0,2253	y(0,0713) = 0,1104
x(0,0714) = 0,2255	y(0,0714) = 0,1105
x(0,0715) = 0,2257	y(0,0715) = 0,1105
x(0,0716) = 0,226	y(0,0716) = 0,1106
x(0,0717) = 0,2262	y(0,0717) = 0,1107
x(0,0718) = 0,2264	y(0,0718) = 0,1108
x(0,0719) = 0,2266	y(0,0719) = 0,1108
x(0,072) = 0,2269	y(0,072) = 0,1109
x(0,0721) = 0,2271	y(0,0721) = 0,111
x(0,0722) = 0,2273	y(0,0722) = 0,1111
x(0,0723) = 0,2275	y(0,0723) = 0,1111
x(0,0724) = 0,2277	y(0,0724) = 0,1112
x(0,0725) = 0,228	y(0,0725) = 0,1113
x(0,0726) = 0,2282	y(0,0726) = 0,1113
x(0,0727) = 0,2284	y(0,0727) = 0,1114
x(0,0728) = 0,2286	y(0,0728) = 0,1115
x(0,0729) = 0,2288	y(0,0729) = 0,1116
x(0,073) = 0,2291	y(0,073) = 0,1116
x(0,0731) = 0,2293	y(0,0731) = 0,1117
x(0,0732) = 0,2295	y(0,0732) = 0,1118
x(0,0733) = 0,2297	y(0,0733) = 0,1118
x(0,0734) = 0,2299	y(0,0734) = 0,1119
x(0,0735) = 0,2302	y(0,0735) = 0,112
x(0,0736) = 0,2304	y(0,0736) = 0,1121
x(0,0737) = 0,2306	y(0,0737) = 0,1121
x(0,0738) = 0,2308	y(0,0738) = 0,1122
x(0,0739) = 0,231	y(0,0739) = 0,1123
x(0,074) = 0,2312	y(0,074) = 0,1123
x(0,0741) = 0,2315	y(0,0741) = 0,1124
x(0,0742) = 0,2317	y(0,0742) = 0,1125
x(0,0743) = 0,2319	y(0,0743) = 0,1126
x(0,0744) = 0,2321	y(0,0744) = 0,1126
x(0,0745) = 0,2323	y(0,0745) = 0,1127
x(0,0746) = 0,2326	y(0,0746) = 0,1128
x(0,0747) = 0,2328	y(0,0747) = 0,1128
x(0,0748) = 0,233	y(0,0748) = 0,1129
x(0,0749) = 0,2332	y(0,0749) = 0,113
x(0,075) = 0,2334	y(0,075) = 0,1131
x(0,0751) = 0,2336	y(0,0751) = 0,1131
x(0,0752) = 0,2339	y(0,0752) = 0,1132
x(0,0753) = 0,2341	y(0,0753) = 0,1133
x(0,0754) = 0,2343	y(0,0754) = 0,1133
x(0,0755) = 0,2345	y(0,0755) = 0,1134
x(0,0756) = 0,2347	y(0,0756) = 0,1135
x(0,0757) = 0,2349	y(0,0757) = 0,1135
x(0,0758) = 0,2352	y(0,0758) = 0,1136
x(0,0759) = 0,2354	y(0,0759) = 0,1137
x(0,076) = 0,2356	y(0,076) = 0,1137
x(0,0761) = 0,2358	y(0,0761) = 0,1138
x(0,0762) = 0,236	y(0,0762) = 0,1139
x(0,0763) = 0,2362	y(0,0763) = 0,1139
x(0,0764) = 0,2365	y(0,0764) = 0,114
x(0,0765) = 0,2367	y(0,0765) = 0,1141
x(0,0766) = 0,2369	y(0,0766) = 0,1142
x(0,0767) = 0,2371	y(0,0767) = 0,1142
x(0,0768) = 0,2373	y(0,0768) = 0,1143
x(0,0769) = 0,2375	y(0,0769) = 0,1144
x(0,077) = 0,2378	y(0,077) = 0,1144
x(0,0771) = 0,238	y(0,0771) = 0,1145
x(0,0772) = 0,2382	y(0,0772) = 0,1146
x(0,0773) = 0,2384	y(0,0773) = 0,1146
x(0,0774) = 0,2386	y(0,0774) = 0,1147
x(0,0775) = 0,2388	y(0,0775) = 0,1148
x(0,0776) = 0,239	y(0,0776) = 0,1148
x(0,0777) = 0,2393	y(0,0777) = 0,1149
x(0,0778) = 0,2395	y(0,0778) = 0,115
x(0,0779) = 0,2397	y(0,0779) = 0,115
x(0,078) = 0,2399	y(0,078) = 0,1151
x(0,0781) = 0,2401	y(0,0781) = 0,1151
x(0,0782) = 0,2403	y(0,0782) = 0,1152
x(0,0783) = 0,2405	y(0,0783) = 0,1153
x(0,0784) = 0,2408	y(0,0784) = 0,1153
x(0,0785) = 0,241	y(0,0785) = 0,1154
x(0,0786) = 0,2412	y(0,0786) = 0,1155
x(0,0787) = 0,2414	y(0,0787) = 0,1155
x(0,0788) = 0,2416	y(0,0788) = 0,1156
x(0,0789) = 0,2418	y(0,0789) = 0,1157
x(0,079) = 0,242	y(0,079) = 0,1157
x(0,0791) = 0,2423	y(0,0791) = 0,1158
x(0,0792) = 0,2425	y(0,0792) = 0,1159
x(0,0793) = 0,2427	y(0,0793) = 0,1159
x(0,0794) = 0,2429	y(0,0794) = 0,116
x(0,0795) = 0,2431	y(0,0795) = 0,1161
x(0,0796) = 0,2433	y(0,0796) = 0,1161
x(0,0797) = 0,2435	y(0,0797) = 0,1162
x(0,0798) = 0,2437	y(0,0798) = 0,1162
x(0,0799) = 0,244	y(0,0799) = 0,1163
x(0,08) = 0,2442	y(0,08) = 0,1164
x(0,0801) = 0,2444	y(0,0801) = 0,1164
x(0,0802) = 0,2446	y(0,0802) = 0,1165
x(0,0803) = 0,2448	y(0,0803) = 0,1166
x(0,0804) = 0,245	y(0,0804) = 0,1166
x(0,0805) = 0,2452	y(0,0805) = 0,1167
x(0,0806) = 0,2454	y(0,0806) = 0,1167
x(0,0807) = 0,2457	y(0,0807) = 0,1168
x(0,0808) = 0,2459	y(0,0808) = 0,1169
x(0,0809) = 0,2461	y(0,0809) = 0,1169
x(0,081) = 0,2463	y(0,081) = 0,117
x(0,0811) = 0,2465	y(0,0811) = 0,1171
x(0,0812) = 0,2467	y(0,0812) = 0,1171
x(0,0813) = 0,2469	y(0,0813) = 0,1172
x(0,0814) = 0,2471	y(0,0814) = 0,1172
x(0,0815) = 0,2474	y(0,0815) = 0,1173
x(0,0816) = 0,2476	y(0,0816) = 0,1174
x(0,0817) = 0,2478	y(0,0817) = 0,1174
x(0,0818) = 0,248	y(0,0818) = 0,1175
x(0,0819) = 0,2482	y(0,0819) = 0,1176
x(0,082) = 0,2484	y(0,082) = 0,1176
x(0,0821) = 0,2486	y(0,0821) = 0,1177
x(0,0822) = 0,2488	y(0,0822) = 0,1177
x(0,0823) = 0,249	y(0,0823) = 0,1178
x(0,0824) = 0,2492	y(0,0824) = 0,1179
x(0,0825) = 0,2495	y(0,0825) = 0,1179
x(0,0826) = 0,2497	y(0,0826) = 0,118
x(0,0827) = 0,2499	y(0,0827) = 0,118
x(0,0828) = 0,2501	y(0,0828) = 0,1181
x(0,0829) = 0,2503	y(0,0829) = 0,1182
x(0,083) = 0,2505	y(0,083) = 0,1182
x(0,0831) = 0,2507	y(0,0831) = 0,1183
x(0,0832) = 0,2509	y(0,0832) = 0,1183
x(0,0833) = 0,2511	y(0,0833) = 0,1184
x(0,0834) = 0,2513	y(0,0834) = 0,1184
x(0,0835) = 0,2516	y(0,0835) = 0,1185
x(0,0836) = 0,2518	y(0,0836) = 0,1186
x(0,0837) = 0,252	y(0,0837) = 0,1186
x(0,0838) = 0,2522	y(0,0838) = 0,1187
x(0,0839) = 0,2524	y(0,0839) = 0,1187
x(0,084) = 0,2526	y(0,084) = 0,1188
x(0,0841) = 0,2528	y(0,0841) = 0,1189
x(0,0842) = 0,253	y(0,0842) = 0,1189
x(0,0843) = 0,2532	y(0,0843) = 0,119
x(0,0844) = 0,2534	y(0,0844) = 0,119
x(0,0845) = 0,2536	y(0,0845) = 0,1191
x(0,0846) = 0,2538	y(0,0846) = 0,1191
x(0,0847) = 0,2541	y(0,0847) = 0,1192
x(0,0848) = 0,2543	y(0,0848) = 0,1193
x(0,0849) = 0,2545	y(0,0849) = 0,1193
x(0,085) = 0,2547	y(0,085) = 0,1194
x(0,0851) = 0,2549	y(0,0851) = 0,1194
x(0,0852) = 0,2551	y(0,0852) = 0,1195
x(0,0853) = 0,2553	y(0,0853) = 0,1195
x(0,0854) = 0,2555	y(0,0854) = 0,1196
x(0,0855) = 0,2557	y(0,0855) = 0,1197
x(0,0856) = 0,2559	y(0,0856) = 0,1197
x(0,0857) = 0,2561	y(0,0857) = 0,1198
x(0,0858) = 0,2563	y(0,0858) = 0,1198
x(0,0859) = 0,2565	y(0,0859) = 0,1199
x(0,086) = 0,2567	y(0,086) = 0,1199
x(0,0861) = 0,257	y(0,0861) = 0,12
x(0,0862) = 0,2572	y(0,0862) = 0,12
x(0,0863) = 0,2574	y(0,0863) = 0,1201
x(0,0864) = 0,2576	y(0,0864) = 0,1202
x(0,0865) = 0,2578	y(0,0865) = 0,1202
x(0,0866) = 0,258	y(0,0866) = 0,1203
x(0,0867) = 0,2582	y(0,0867) = 0,1203
x(0,0868) = 0,2584	y(0,0868) = 0,1204
x(0,0869) = 0,2586	y(0,0869) = 0,1204
x(0,087) = 0,2588	y(0,087) = 0,1205
x(0,0871) = 0,259	y(0,0871) = 0,1205
x(0,0872) = 0,2592	y(0,0872) = 0,1206
x(0,0873) = 0,2594	y(0,0873) = 0,1207
x(0,0874) = 0,2596	y(0,0874) = 0,1207
x(0,0875) = 0,2598	y(0,0875) = 0,1208
x(0,0876) = 0,26	y(0,0876) = 0,1208
x(0,0877) = 0,2603	y(0,0877) = 0,1209
x(0,0878) = 0,2605	y(0,0878) = 0,1209
x(0,0879) = 0,2607	y(0,0879) = 0,121
x(0,088) = 0,2609	y(0,088) = 0,121
x(0,0881) = 0,2611	y(0,0881) = 0,1211
x(0,0882) = 0,2613	y(0,0882) = 0,1211
x(0,0883) = 0,2615	y(0,0883) = 0,1212
x(0,0884) = 0,2617	y(0,0884) = 0,1212
x(0,0885) = 0,2619	y(0,0885) = 0,1213
x(0,0886) = 0,2621	y(0,0886) = 0,1213
x(0,0887) = 0,2623	y(0,0887) = 0,1214
x(0,0888) = 0,2625	y(0,0888) = 0,1214
x(0,0889) = 0,2627	y(0,0889) = 0,1215
x(0,089) = 0,2629	y(0,089) = 0,1216
x(0,0891) = 0,2631	y(0,0891) = 0,1216
x(0,0892) = 0,2633	y(0,0892) = 0,1217
x(0,0893) = 0,2635	y(0,0893) = 0,1217
x(0,0894) = 0,2637	y(0,0894) = 0,1218
x(0,0895) = 0,2639	y(0,0895) = 0,1218
x(0,0896) = 0,2641	y(0,0896) = 0,1219
x(0,0897) = 0,2643	y(0,0897) = 0,1219
x(0,0898) = 0,2645	y(0,0898) = 0,122
x(0,0899) = 0,2647	y(0,0899) = 0,122
x(0,09) = 0,265	y(0,09) = 0,1221
x(0,0901) = 0,2652	y(0,0901) = 0,1221
x(0,0902) = 0,2654	y(0,0902) = 0,1222
x(0,0903) = 0,2656	y(0,0903) = 0,1222
x(0,0904) = 0,2658	y(0,0904) = 0,1223
x(0,0905) = 0,266	y(0,0905) = 0,1223
x(0,0906) = 0,2662	y(0,0906) = 0,1224
x(0,0907) = 0,2664	y(0,0907) = 0,1224
x(0,0908) = 0,2666	y(0,0908) = 0,1225
x(0,0909) = 0,2668	y(0,0909) = 0,1225
x(0,091) = 0,267	y(0,091) = 0,1226
x(0,0911) = 0,2672	y(0,0911) = 0,1226
x(0,0912) = 0,2674	y(0,0912) = 0,1227
x(0,0913) = 0,2676	y(0,0913) = 0,1227
x(0,0914) = 0,2678	y(0,0914) = 0,1228
x(0,0915) = 0,268	y(0,0915) = 0,1228
x(0,0916) = 0,2682	y(0,0916) = 0,1229
x(0,0917) = 0,2684	y(0,0917) = 0,1229
x(0,0918) = 0,2686	y(0,0918) = 0,123
x(0,0919) = 0,2688	y(0,0919) = 0,123
x(0,092) = 0,269	y(0,092) = 0,1231
x(0,0921) = 0,2692	y(0,0921) = 0,1231
x(0,0922) = 0,2694	y(0,0922) = 0,1232
x(0,0923) = 0,2696	y(0,0923) = 0,1232
x(0,0924) = 0,2698	y(0,0924) = 0,1233
x(0,0925) = 0,27	y(0,0925) = 0,1233
x(0,0926) = 0,2702	y(0,0926) = 0,1233
x(0,0927) = 0,2704	y(0,0927) = 0,1234
x(0,0928) = 0,2706	y(0,0928) = 0,1234
x(0,0929) = 0,2708	y(0,0929) = 0,1235
x(0,093) = 0,271	y(0,093) = 0,1235
x(0,0931) = 0,2712	y(0,0931) = 0,1236
x(0,0932) = 0,2714	y(0,0932) = 0,1236
x(0,0933) = 0,2716	y(0,0933) = 0,1237
x(0,0934) = 0,2718	y(0,0934) = 0,1237
x(0,0935) = 0,272	y(0,0935) = 0,1238
x(0,0936) = 0,2722	y(0,0936) = 0,1238
x(0,0937) = 0,2724	y(0,0937) = 0,1239
x(0,0938) = 0,2726	y(0,0938) = 0,1239
x(0,0939) = 0,2728	y(0,0939) = 0,124
x(0,094) = 0,273	y(0,094) = 0,124
x(0,0941) = 0,2732	y(0,0941) = 0,1241
x(0,0942) = 0,2734	y(0,0942) = 0,1241
x(0,0943) = 0,2736	y(0,0943) = 0,1241
x(0,0944) = 0,2738	y(0,0944) = 0,1242
x(0,0945) = 0,274	y(0,0945) = 0,1242
x(0,0946) = 0,2742	y(0,0946) = 0,1243
x(0,0947) = 0,2744	y(0,0947) = 0,1243
x(0,0948) = 0,2746	y(0,0948) = 0,1244
x(0,0949) = 0,2748	y(0,0949) = 0,1244
x(0,095) = 0,275	y(0,095) = 0,1245
x(0,0951) = 0,2752	y(0,0951) = 0,1245
x(0,0952) = 0,2754	y(0,0952) = 0,1246
x(0,0953) = 0,2756	y(0,0953) = 0,1246
x(0,0954) = 0,2758	y(0,0954) = 0,1246
x(0,0955) = 0,276	y(0,0955) = 0,1247
x(0,0956) = 0,2762	y(0,0956) = 0,1247
x(0,0957) = 0,2764	y(0,0957) = 0,1248
x(0,0958) = 0,2766	y(0,0958) = 0,1248
x(0,0959) = 0,2768	y(0,0959) = 0,1249
x(0,096) = 0,277	y(0,096) = 0,1249
x(0,0961) = 0,2772	y(0,0961) = 0,125
x(0,0962) = 0,2774	y(0,0962) = 0,125
x(0,0963) = 0,2776	y(0,0963) = 0,125
x(0,0964) = 0,2778	y(0,0964) = 0,1251
x(0,0965) = 0,278	y(0,0965) = 0,1251
x(0,0966) = 0,2782	y(0,0966) = 0,1252
x(0,0967) = 0,2784	y(0,0967) = 0,1252
x(0,0968) = 0,2786	y(0,0968) = 0,1253
x(0,0969) = 0,2788	y(0,0969) = 0,1253
x(0,097) = 0,279	y(0,097) = 0,1253
x(0,0971) = 0,2792	y(0,0971) = 0,1254
x(0,0972) = 0,2794	y(0,0972) = 0,1254
x(0,0973) = 0,2796	y(0,0973) = 0,1255
x(0,0974) = 0,2798	y(0,0974) = 0,1255
x(0,0975) = 0,28	y(0,0975) = 0,1256
x(0,0976) = 0,2802	y(0,0976) = 0,1256
x(0,0977) = 0,2804	y(0,0977) = 0,1256
x(0,0978) = 0,2806	y(0,0978) = 0,1257
x(0,0979) = 0,2808	y(0,0979) = 0,1257
x(0,098) = 0,281	y(0,098) = 0,1258
x(0,0981) = 0,2812	y(0,0981) = 0,1258
x(0,0982) = 0,2814	y(0,0982) = 0,1258
x(0,0983) = 0,2815	y(0,0983) = 0,1259
x(0,0984) = 0,2817	y(0,0984) = 0,1259
x(0,0985) = 0,2819	y(0,0985) = 0,126
x(0,0986) = 0,2821	y(0,0986) = 0,126
x(0,0987) = 0,2823	y(0,0987) = 0,126
x(0,0988) = 0,2825	y(0,0988) = 0,1261
x(0,0989) = 0,2827	y(0,0989) = 0,1261
x(0,099) = 0,2829	y(0,099) = 0,1262
x(0,0991) = 0,2831	y(0,0991) = 0,1262
x(0,0992) = 0,2833	y(0,0992) = 0,1263
x(0,0993) = 0,2835	y(0,0993) = 0,1263
x(0,0994) = 0,2837	y(0,0994) = 0,1263
x(0,0995) = 0,2839	y(0,0995) = 0,1264
x(0,0996) = 0,2841	y(0,0996) = 0,1264
x(0,0997) = 0,2843	y(0,0997) = 0,1265
x(0,0998) = 0,2845	y(0,0998) = 0,1265
x(0,0999) = 0,2847	y(0,0999) = 0,1265
x(0,1) = 0,2849	y(0,1) = 0,1266
x(0,1001) = 0,2851	y(0,1001) = 0,1266
